word_id,chinese_word,pinyin,word_hsk_level,official_pos,sense_id,chinese_meaning,persian_meaning,collocations,example_chinese,example_pinyin,example_persian_translation,notes
134,那个,nàge,HSK 1,代,1,指较远的一个人或事物 (代),آن؛ آن یکی؛ اشاره به یک شخص یا چیز دورتر (ضمیر اشاره),那个学生 (nàge xuésheng) | 那个杯子 (nàge bēizi) | 那个地方 (nàge dìfang),那个杯子是你的。,Nàge bēizi shì nǐ de.,آن لیوان مال توست.,
134,那个,nàge,HSK 1,代,2,说话时用来停顿、犹豫或指代暂时想不起的事物 (代/语气词),اِم؛ آن چیز؛ برای مکث یا اشاره به چیزی که نامش را موقتاً به یاد نمی‌آوریم (ضمیر/حرف گفتاری),那个…… (nàge) | 那个什么 (nàge shénme) ,那个，你可以帮我一下吗？,"Nàge, nǐ kěyǐ bāng wǒ yíxià ma?","اِم، می‌توانی کمی به من کمک کنی؟",Colloquial filler/pronominal use.
135,哪个,nǎge,HSK 1,代,1,询问某一类中的哪一个人或事物 (代),کدام؛ کدام یکی از میان چند شخص یا چیز (ضمیر پرسشی),哪个人 (nǎge rén) | 哪个杯子 (nǎge bēizi) | 哪个学校 (nǎge xuéxiào),你要哪个杯子？,Nǐ yào nǎge bēizi?,کدام لیوان را می‌خواهی؟,
136,那里,nàlǐ,HSK 1,代,1,指离说话人较远的地方 (代),آنجا؛ آن مکانِ دورتر از گوینده (ضمیر مکانی),在那里 (zài nàlǐ) | 去那里 (qù nàlǐ) | 那里的人 (nàlǐ de rén) | 从那里来 (cóng nàlǐ lái),那里有一家饭店。,Nàlǐ yǒu yì jiā fàndiàn.,آنجا یک رستوران هست.,
136,那里,nàlǐ,HSK 1,代,2,指某人、某单位或某方面所在的地方、手中或负责范围 (代),پیشِ؛ نزدِ؛ در اختیارِ یا در محدودهٔ مسئولیتِ کسی/جایی (ضمیر مکانی/اشاری),老师那里 (lǎoshī nàlǐ) | 朋友那里 (péngyou nàlǐ) | 公司那里 (gōngsī nàlǐ) | 医生那里 (yīshēng nàlǐ),我的书还在朋友那里。,Wǒ de shū hái zài péngyou nàlǐ.,کتابم هنوز پیش دوستم است.,Relational location use; often means “at someone’s place / with someone / on someone’s side”.
137,哪里,nǎlǐ,HSK 1,代,1,询问地方；什么地方 (代),کجا؛ چه مکانی (ضمیر پرسشی),在哪里 (zài nǎlǐ) | 去哪里 (qù nǎlǐ) | 从哪里来 (cóng nǎlǐ lái),你家在哪里？,Nǐ jiā zài nǎlǐ?,خانه‌ات کجاست؟,
137,哪里,nǎlǐ,HSK 1,代,2,表示否定或谦虚，相当于“不”或“不敢当” (代/习用语),نه؛ کجا این‌طور است؛ برای انکار یا فروتنی در پاسخ به تعریف (عبارت/ضمیر),哪里哪里 (nǎlǐ nǎlǐ) | 哪里会 (nǎlǐ huì) | 哪里好 (nǎlǐ hǎo),A：你汉语说得很好。B：哪里哪里。,A: Nǐ Hànyǔ shuō de hěn hǎo. B: Nǎlǐ nǎlǐ.,"الف: چینی‌ات خیلی خوب است. ب: نه، این‌طورها هم نیست.",Polite modest response.
138,男,nán,HSK 1,形、名,1,男性的；用于说明人或动物的性别 (形),مذکر؛ مرد؛ برای نشان دادن جنسیت مردانهٔ انسان (صفت),男学生 (nán xuésheng) | 男老师 (nán lǎoshī) | 男朋友 (nán péngyou) | 男孩子 (nán háizi),我们班有十五个男学生。,Wǒmen bān yǒu shíwǔ ge nán xuésheng.,کلاس ما پانزده دانش‌آموز پسر دارد.,
138,男,nán,HSK 1,形、名,2,男性；男人或男孩 (名),مرد؛ پسر؛ فرد مذکر (اسم),男的 (nán de) | 男女 (nánnǚ) | 男人 (nánrén) ,这位是男的还是女的？,Zhè wèi shì nán de háishi nǚ de?,این شخص مرد است یا زن؟,
139,男朋友,nán péngyou,HSK 1,名,1,恋爱关系中的男性朋友 (名),دوست‌پسر؛ شریک عاطفی مرد (اسم),我的男朋友 (wǒ de nán péngyou) | 有男朋友 (yǒu nán péngyou) | 男朋友很忙 (nán péngyou hěn máng),她的男朋友是大学生。,Tā de nán péngyou shì dàxuéshēng.,دوست‌پسر او دانشجو است.,
140,那儿,nàr,HSK 1,代,1,指较远的地方；那里 (代),آنجا؛ آن محل دورتر (ضمیر مکانی),在那儿 (zài nàr) | 去那儿 (qù nàr) | 那儿有 (nàr yǒu),我在那儿等你。,Wǒ zài nàr děng nǐ.,من آنجا منتظرت می‌مانم.,
140,那儿,nàr,HSK 1,代,2,指某人那里或某个方面的所在地 (代),پیشِ او؛ نزدِ آن شخص یا سمتِ آن طرف (ضمیر مکانی),老师那儿 (lǎoshī nàr) | 朋友那儿 (péngyou nàr) | 我那儿 (wǒ nàr),书在老师那儿。,Shū zài lǎoshī nàr.,کتاب پیش معلم است.,Relational location use.
141,哪儿,nǎr,HSK 1,代,1,询问地方；什么地方 (代),کجا؛ چه جایی (ضمیر پرسشی),去哪儿 (qù nǎr) | 在哪儿 (zài nǎr) | 从哪儿来 (cóng nǎr lái),你去哪儿？,Nǐ qù nǎr?,کجا می‌روی؟,
141,哪儿,nǎr,HSK 1,代,2,表示否定或反问，意思是“不”或“没有那回事” (代),"کجا؛ برای انکار یا پرسش انکاری، یعنی «نه» یا «اصلاً این‌طور نیست» (ضمیر)",哪儿会 (nǎr huì) | 哪儿有 (nǎr yǒu) | 哪儿能 (nǎr néng),我哪儿会开车啊！,Wǒ nǎr huì kāichē a!,من کجا رانندگی بلدم!,Colloquial rhetorical use.
142,那些,nàxiē,HSK 1,代,1,指较远的或已提到、双方都知道的若干人、事物或情况 (代),"آن‌ها؛ آن چیزها؛ آن موارد، برای اشاره به چند شخص، چیز یا موضوع مشخص (ضمیر اشاره)",那些书 (nàxiē shū) | 那些人 (nàxiē rén) | 那些事 (nàxiē shì) | 那些问题 (nàxiē wèntí),那些书是老师的。,Nàxiē shū shì lǎoshī de.,آن کتاب‌ها مال معلم است.,
143,哪些,nǎxiē,HSK 1,代,1,询问多个或若干人、事物中的哪一些 (代),کدام‌ها؛ کدام چندتا؛ برای پرسیدن از میان چند شخص یا چیز (ضمیر پرسشی),哪些书 (nǎxiē shū) | 哪些人 (nǎxiē rén) | 哪些东西 (nǎxiē dōngxi),你想买哪些书？,Nǐ xiǎng mǎi nǎxiē shū?,می‌خواهی کدام کتاب‌ها را بخری؟,
144,呢,ne,HSK 1,助,1,用在名词、代词或短语后，表示承接上文询问同类情况 (助),"بعد از اسم، ضمیر یا عبارت می‌آید و سؤال قبلی را دربارهٔ موردی دیگر ادامه می‌دهد؛ «تو/او/آن یکی چطور؟» (حرف نشانه)",你呢 (nǐ ne) | 他呢 (tā ne) | 今天呢 (jīntiān ne) | 这个呢 (zhège ne),我喜欢喝茶，你呢？,"Wǒ xǐhuan hē chá, nǐ ne?","من چای دوست دارم، تو چطور؟",
144,呢,ne,HSK 1,助,2,用在名词、代词或短语后，询问某人或某物在哪里 (助),بعد از اسم یا ضمیر می‌آید و از محلِ شخص یا چیز می‌پرسد؛ «... کجاست؟» (حرف نشانه),我的书呢 (wǒ de shū ne) | 老师呢 (lǎoshī ne) | 你手机呢 (nǐ shǒujī ne) | 他呢 (tā ne),我的书呢？,Wǒ de shū ne?,کتابم کجاست؟,
144,呢,ne,HSK 1,助,3,用在句末，表示动作或状态正在进行或持续 (助),در پایان جمله می‌آید و نشان می‌دهد کاری یا وضعیتی همین حالا در جریان است یا ادامه دارد (حرف نشانه),看书呢 (kàn shū ne) | 吃饭呢 (chī fàn ne) | 忙着呢 (mángzhe ne) | 睡觉呢 (shuìjiào ne),别打电话，他睡觉呢。,"Bié dǎ diànhuà, tā shuìjiào ne.","زنگ نزن، او خواب است / دارد می‌خوابد.",
144,呢,ne,HSK 1,助,4,用在句末，强调事实、数量或程度，常带提醒、解释或反驳语气 (助),"در پایان جمله برای تأکید بر واقعیت، مقدار یا شدت می‌آید؛ با لحن یادآوری، توضیح یا ردّ تصور طرف مقابل (حرف نشانه)",还早呢 (hái zǎo ne) | 远着呢 (yuǎn zhe ne) | 多着呢 (duōzhe ne) | 好着呢 (hǎozhe ne),别急，时间还早呢。,"Bié jí, shíjiān hái zǎo ne.","عجله نکن، هنوز خیلی زود است.",
145,能,néng,HSK 1,动,1,有能力或技能做某事 (助动词),توانستن؛ توانایی یا مهارت انجام کاری را داشتن (فعل کمکی),能说汉语 (néng shuō Hànyǔ) | 能看见 (néng kànjiàn) | 能听懂 (néng tīng dǒng) | 能帮忙 (néng bāngmáng),我能听懂他说的话。,Wǒ néng tīng dǒng tā shuō de huà.,من می‌توانم حرف‌های او را بفهمم.,
145,能,néng,HSK 1,动,2,表示条件允许、许可或事情有实现的可能 (助动词),ممکن بودن؛ شدنی بودن؛ اجازه داشتن یا امکان انجام/رخ دادن چیزی بر اساس شرایط (فعل کمکی),能进去 (néng jìnqù) | 不能拍照 (bù néng pāizhào) | 能解决 (néng jiějué) | 能不能来 (néng bu néng lái),这里不能停车。,Zhèlǐ bù néng tíngchē.,اینجا پارک کردن ممنوع است.,
146,你,nǐ,HSK 1,代,1,第二人称代词，指说话的对象 (代),تو؛ ضمیر دوم‌شخص مفرد (ضمیر),你好 (nǐ hǎo) | 你们 (nǐmen) | 你的书 (nǐ de shū),你叫什么名字？,Nǐ jiào shénme míngzi?,اسم تو چیست؟,
147,你好,nǐ hǎo,HSK 1,习用语,1,见面或打招呼时使用的礼貌用语 (习用语),سلام؛ عبارت مؤدبانه برای احوال‌پرسی یا آغاز گفتگو (عبارت),"老师你好 (lǎoshī nǐ hǎo) | 你好啊 (nǐ hǎo a) | 你好，请问 (nǐ hǎo, qǐngwèn)",你好，我叫王明。,"Nǐ hǎo, wǒ jiào Wáng Míng.","سلام، اسم من وانگ مینگ است.",
148,年,nián,HSK 1,名、量,1,时间单位，十二个月为一年 (名/量),سال؛ واحد زمان برابر با دوازده ماه (اسم/واحد شمارش),今年 (jīnnián) | 明年 (míngnián) | 一年 (yì nián) | 去年 (qùnián),我在中国住了一年。,Wǒ zài Zhōngguó zhù le yì nián.,من یک سال در چین زندگی کردم.,
148,年,nián,HSK 1,名、量,2,春节；新年期间 (名),"سال نو؛ عید سال نو، به‌ویژه دورهٔ سال نوی چینی (اسم)",过年 (guò nián) | 新年 (xīnnián) | 年夜饭 (niányèfàn) | 拜年 (bài nián),我们回家过年。,Wǒmen huí jiā guò nián.,ما برای سال نو به خانه برمی‌گردیم.,
149,你们,nǐmen,HSK 1,代,1,第二人称复数代词，指多个听话人 (代),شما؛ ضمیر دوم‌شخص جمع (ضمیر),你们好 (nǐmen hǎo) | 你们家 (nǐmen jiā) | 你们都 (nǐmen dōu),你们都喜欢看电影吗？,Nǐmen dōu xǐhuan kàn diànyǐng ma?,آیا شما همه فیلم دیدن را دوست دارید؟,
150,您,nín,HSK 1,代,1,第二人称敬称，用来尊敬地称呼对方 (代),شما؛ ضمیر دوم‌شخص محترمانه (ضمیر),您好 (nín hǎo) | 您贵姓 (nín guìxìng) | 请您坐 (qǐng nín zuò),请问您贵姓？,Qǐngwèn nín guìxìng?,"ببخشید، نام خانوادگی شما چیست؟",
151,牛奶,niúnǎi,HSK 1,名,1,牛的奶，常作为饮料或食品原料 (名),شیر گاو؛ شیر خوراکی (اسم),喝牛奶 (hē niúnǎi) | 一杯牛奶 (yì bēi niúnǎi) | 热牛奶 (rè niúnǎi),我每天早上喝一杯牛奶。,Wǒ měitiān zǎoshang hē yì bēi niúnǎi.,من هر روز صبح یک لیوان شیر می‌نوشم.,
152,女,nǚ,HSK 1,形、名,1,女性的；女人方面的 (形),زن؛ مؤنث؛ مربوط به زنان یا دختران (صفت),女老师 (nǚ lǎoshī) | 女学生 (nǚ xuésheng) | 女朋友 (nǚ péngyou),她是一位女老师。,Tā shì yí wèi nǚ lǎoshī.,او یک معلم زن است.,
152,女,nǚ,HSK 1,形、名,2,女性；女人 (名),زن؛ جنس مؤنث (اسم),男女 (nánnǚ) | 女的 (nǚ de) | 女人 (nǚrén),这个孩子是男的还是女的？,Zhège háizi shì nán de háishi nǚ de?,این بچه پسر است یا دختر؟,
153,女儿,nǚ'ér,HSK 1,名,1,父母所生的女性孩子 (名),دختر؛ فرزند دختر (اسم),我女儿 (wǒ nǚ'ér) | 有一个女儿 (yǒu yí ge nǚ'ér) ,我女儿今年六岁。,Wǒ nǚ'ér jīnnián liù suì.,دخترم امسال شش ساله است.,
154,女朋友,nǚ péngyou,HSK 1,名,1,恋爱关系中的女性朋友 (名),دوست‌دختر؛ شریک عاطفی زن (اسم),我的女朋友 (wǒ de nǚ péngyou) | 有女朋友 (yǒu nǚ péngyou) | 漂亮的女朋友 (piàoliang de nǚ péngyou),他的女朋友是大学生。,Tā de nǚ péngyou shì dàxuéshēng.,دوست‌دختر او دانشجو است.,
155,女士,nǚshì,HSK 1,名,1,对成年女性的礼貌称呼 (名),خانم؛ عنوان مؤدبانه برای زن بالغ (اسم),这位女士 (zhè wèi nǚshì) | 王女士 (Wáng nǚshì) | 女士们 (nǚshìmen),这位女士是我们的老师。,Zhè wèi nǚshì shì wǒmen de lǎoshī.,این خانم معلم ماست.,
156,朋友,péngyou,HSK 1,名,1,彼此有交情、关系好的人 (名),دوست؛ کسی که با او رابطه‌ی دوستانه داریم (اسم),好朋友 (hǎo péngyou) | 我的朋友 (wǒ de péngyou) | 交朋友 (jiāo péngyou),他是我的好朋友。,Tā shì wǒ de hǎo péngyou.,او دوست خوب من است.,
156,朋友,péngyou,HSK 1,名,2,恋爱对象，常见于“男朋友、女朋友” (名),"دوست عاطفی؛ شریک عاطفی، در ترکیب‌هایی مثل دوست‌پسر و دوست‌دختر (اسم)",男朋友 (nán péngyou) | 女朋友 (nǚ péngyou) | 有朋友了 (yǒu péngyou le),她有男朋友了。,Tā yǒu nán péngyou le.,او دوست‌پسر دارد.,Relationship sense; usually appears with 男/女.
157,便宜,piányi,HSK 1,形,1,价格低；不贵 (形),ارزان؛ کم‌قیمت؛ گران نبودن (صفت),很便宜 (hěn piányi) | 便宜一点儿 (piányi yìdiǎnr) | 便宜的衣服 (piányi de yīfu),这件衣服很便宜。,Zhè jiàn yīfu hěn piányi.,این لباس خیلی ارزان است.,
157,便宜,piányi,HSK 1,形,2,不应得的利益或好处 (名),سود یا منفعت آسان و ناعادلانه؛ چیزی مفت یا به نفع شخص (اسم),占便宜 (zhàn piányi) | 贪便宜 (tān piányi) | 小便宜 (xiǎo piányi),不要总想占别人的便宜。,Búyào zǒng xiǎng zhàn biéren de piányi.,همیشه دنبال سوءاستفاده از دیگران نباش.,Extended common noun sense.
158,漂亮,piàoliang,HSK 1,形,1,外表美丽、好看 (形),زیبا؛ قشنگ؛ خوش‌ظاهر (صفت),很漂亮 (hěn piàoliang) | 漂亮的衣服 (piàoliang de yīfu) | 漂亮的女孩 (piàoliang  de nǚhái),她的女儿很漂亮。,Tā de nǚ'ér hěn piàoliang.,دختر او خیلی زیباست.,
158,漂亮,piàoliang,HSK 1,形,2,事情做得好、出色 (形),عالی؛ خوب انجام‌شده؛ چشمگیر (صفت),干得漂亮 (gàn de piàoliang) | 漂亮地完成 (piàoliang de wánchéng) | 打得漂亮 (dǎ de piàoliang),这件事你做得很漂亮。,Zhè jiàn shì nǐ zuò de hěn piàoliang.,این کار را خیلی خوب انجام دادی.,Extended evaluative sense.
159,苹果,píngguǒ,HSK 1,名,1,一种圆形水果，味甜或微酸 (名),سیب؛ نوعی میوه گرد با مزه شیرین یا کمی ترش (اسم),吃苹果 (chī píngguǒ) | 一个苹果 (yí ge píngguǒ) | 买苹果 (mǎi píngguǒ),我每天吃一个苹果。,Wǒ měitiān chī yí ge píngguǒ.,من هر روز یک سیب می‌خورم.,
160,七,qī,HSK 1,数,1,数字七 (数),عدد هفت (عدد),七点 (qī diǎn) | 七个人 (qī ge rén) | 七月 (qī yuè),我们七点上课。,Wǒmen qī diǎn shàngkè.,ما ساعت هفت کلاس داریم.,
161,前,qián,HSK 1,方位词、名,1,位置在正面或靠近头的一边；跟“后”相对 (方位词),جلو؛ پیش؛ سمت مقابلِ پشت (اسم مکانی/جهتی),前面 (qiánmiàn) | 门前 (mén qián) | 往前走 (wǎng qián zǒu),学校前面有一家商店。,Xuéxiào qiánmiàn yǒu yì jiā shāngdiàn.,جلوی مدرسه یک فروشگاه هست.,
161,前,qián,HSK 1,方位词、名,2,时间较早；在某个时间之前 (名/方位词),قبل؛ پیش از؛ از نظر زمانی زودتر (اسم/حرف مکانی-زمانی),饭前 (fàn qián) | 上课前 (shàngkè qián),上课前请把书打开。,Shàngkè qián qǐng bǎ shū dǎkāi.,قبل از کلاس لطفاً کتاب را باز کنید.,
161,前,qián,HSK 1,方位词、名,3,表示顺序靠前或过去的阶段 (名/形),پیشین؛ قبلی؛ مرحله یا رتبه‌ی جلوتر (اسم/صفت),前天 (qiántiān) | 前年 (qiánnián) | 前三个 (qián sān ge),前两个问题很简单。,Qián liǎng ge wèntí hěn jiǎndān.,دو سؤال اول خیلی ساده‌اند.,Extended ordering sense.
162,钱,qián,HSK 1,名,1,货币；用于购买、支付或表示某项费用的东西 (名),پول؛ مبلغ؛ وسیلهٔ خرید و پرداخت یا هزینهٔ مربوط به چیزی (اسم),多少钱 (duōshao qián) | 有钱 (yǒu qián) | 花钱 (huā qián) | 饭钱 (fànqián) | 车钱 (chēqián),这本书多少钱？,Zhè běn shū duōshao qián?,این کتاب چقدر قیمت دارد؟,
163,千,qiān,HSK 1,数,1,数字一千；十个百 (数),هزار؛ عدد ۱۰۰۰ (عدد),一千 (yì qiān) | 三千块 (sān qiān kuài) ,这台电脑三千块。,Zhè tái diànnǎo sān qiān kuài.,این کامپیوتر سه هزار یوان است.,
164,起床,qǐchuáng,HSK 1,动宾短语,1,睡醒后从床上起来 (动),از خواب بلند شدن؛ از تخت بیرون آمدن (فعل),很早起床 (hěn zǎo qǐchuáng) | 起床以后 (qǐchuáng yǐhòu) | 七点起床 (qī diǎn qǐchuáng),我每天六点起床。,Wǒ měitiān liù diǎn qǐchuáng.,من هر روز ساعت شش از خواب بیدار می‌شوم.,
165,请,qǐng,HSK 1,动,1,表示礼貌地请求别人做某事 (动),لطفاً (فعل),请坐 (qǐng zuò) | 请进 (qǐng jìn) | 请说 (qǐng shuō),请坐。,Qǐng zuò.,لطفاً بنشینید.,
165,请,qǐng,HSK 1,动,2,邀请别人来或参加某事 (动),دعوت کردن (فعل),请朋友吃饭 (qǐng péngyou chī fàn) | 请老师来 (qǐng lǎoshī lái) | 请客 (qǐngkè),我请朋友来家里吃饭。,Wǒ qǐng péngyou lái jiā lǐ chī fàn.,من دوستم را دعوت کردم به خانه بیاید و غذا بخورد.,
165,请,qǐng,HSK 1,动,3,请人做某事或聘用某人 (动),"درخواست کردن، خواهش کردن (فعل)",请医生 (qǐng yīshēng) | 请老师 (qǐng lǎoshī) | 请人帮忙 (qǐng rén bāngmáng),我们请老师帮忙。,Wǒmen qǐng lǎoshī bāngmáng.,ما از معلم خواستیم کمک کند.,
166,请问,qǐngwèn,HSK 1,动,1,用于礼貌地向别人提问 (动/习用语),ببخشید؛ اجازه هست بپرسم؛ عبارت مؤدبانه برای سؤال کردن (فعل/عبارت),请问一下 (qǐngwèn yíxià) | 请问，您贵姓 (qǐngwèn， nín guìxìng) | 请问，怎么走 (qǐngwèn， zěnme zǒu),请问，商店在哪儿？,"Qǐngwèn, shāngdiàn zài nǎr?","ببخشید، فروشگاه کجاست؟",
167,去,qù,HSK 1,动,1,从说话人或当前地点到别的地方；离开当前地点去某处 (动),رفتن؛ از مکان گوینده یا محل فعلی به جای دیگر رفتن؛ ترک کردن محل فعلی برای رفتن به جایی (فعل),去学校 (qù xuéxiào) | 去中国 (qù Zhōngguó) | 去商店 (qù shāngdiàn) | 去医院 (qù yīyuàn),我明天去学校。,Wǒ míngtiān qù xuéxiào.,من فردا به مدرسه می‌روم.,
167,去,qù,HSK 1,动,2,用在动词后，表示动作向远离说话人或中心点的方向移动 (趋向补语),پس از فعل می‌آید و حرکت به سمت دورتر از گوینده یا نقطهٔ مرکزی را نشان می‌دهد (متمم جهت‌نما),出去 (chūqù) | 回去 (huíqù) | 进去 (jìnqù) | 拿去 (ná qù),他已经回去了。,Tā yǐjīng huíqù le.,او برگشته / رفته است.,
167,去,qù,HSK 1,动,3,除掉；去掉不需要的部分 (动),برداشتن؛ حذف کردن؛ جدا کردن بخش اضافه یا ناخواسته (فعل),去皮 (qù pí) | 去掉 (qùdiào) | 去除 (qùchú) | 去味儿 (qù wèir),吃苹果前可以先去皮。,Chī píngguǒ qián kěyǐ xiān qù pí.,قبل از خوردن سیب می‌توانی اول پوستش را بگیری.,
167,去,qù,HSK 1,动,4,用在动词前，表示去做某事 (动),رفتن برای انجام کاری؛ پیش از فعل می‌آید و هدف رفتن را نشان می‌دهد (فعل),去买东西 (qù mǎi dōngxi) | 去吃饭 (qù chīfàn) | 去看朋友 (qù kàn péngyou) | 去上课 (qù shàngkè),我们去吃饭吧。,Wǒmen qù chīfàn ba.,برویم غذا بخوریم.,
168,去年,qùnián,HSK 1,名,1,今年的前一年 (名),سال گذشته؛ پارسال (اسم زمان),去年夏天 (qùnián xiàtiān) | 去年冬天 (qùnián dōngtiān),我去年去了北京。,Wǒ qùnián qù le Běijīng.,من سال گذشته به پکن رفتم.,
169,热,rè,HSK 1,形,1,温度高；不凉；使人感觉暖或烫 (形),گرم؛ داغ؛ دارای دمای بالا یا باعث احساس گرما شدن (صفت),天气热 (tiānqì rè) | 很热 (hěn rè) | 热水 (rè shuǐ) | 热茶 (rè chá),今天很热，多喝点儿水。,"Jīntiān hěn rè, duō hē diǎnr shuǐ.","امروز هوا خیلی گرم است، بیشتر آب بخور.",
169,热,rè,HSK 1,形,2,物体或环境中的高温；热量 (名),"گرما؛ حرارت؛ دمای بالا در بدن، هوا یا چیزها (اسم)",发热 (fārè) | 散热 (sànrè) | 怕热 (pà rè),电脑用久了会发热。,Diànnǎo yòng jiǔ le huì fārè.,"کامپیوتر اگر مدت زیادی استفاده شود، گرم می‌شود / حرارت تولید می‌کند.",
169,热,rè,HSK 1,形,3,使食物、饮料等变热 (动),"گرم کردن؛ غذا، نوشیدنی و مانند آن را گرم کردن (فعل)",把饭热一下 (bǎ fàn rè yíxià) | 把菜热一下 (bǎ cài rè yíxià) | 热一杯牛奶 (rè yì bēi niúnǎi) | 热一下汤 (rè yíxià tāng),饭有点儿凉了，我去热一下。,"Fàn yǒudiǎnr liáng le, wǒ qù rè yíxià.","غذا کمی سرد شده، می‌روم گرمش کنم.",
170,人,rén,HSK 1,名,1,人类个体；泛指人或人们 (名),انسان؛ آدم؛ شخص؛ مردم (اسم),一个人 (yí ge rén) | 很多人 (hěn duō rén) | 中国人 (Zhōngguó rén) | 年轻人 (niánqīng rén),教室里有很多人。,Jiàoshì lǐ yǒu hěn duō rén.,در کلاس آدم‌های زیادی هستند.,
170,人,rén,HSK 1,名,2,指某个集体、地方或方面中的成员 (名),"عضو؛ نفرِ متعلق به یک گروه، سازمان یا طرف مشخص (اسم)",公司的人 (gōngsī de rén) | 我们的人 (wǒmen de rén) | 那边的人 (nàbiān de rén) | 家里人 (jiālǐ rén),他是我们公司的人。,Tā shì wǒmen gōngsī de rén.,او از افراد شرکت ماست.,
170,人,rén,HSK 1,名,3,指人的品格、性格或为人处世的样子 (名),شخصیت؛ منش؛ اخلاق و رفتار یک فرد (اسم),人很好 (rén hěn hǎo) | 人不错 (rén búcuò) | 做人 (zuòrén) ,他人很好，大家都喜欢他。,"Tā rén hěn hǎo, dàjiā dōu xǐhuan tā.",او آدم خوبی است و همه دوستش دارند.,
170,人,rén,HSK 1,名,4,指本人或身体状况 (名),"خودِ شخص؛ خودِ فرد از نظر حضور، سلامتی یا وضعیت (اسم)",人不舒服 (rén bù shūfu) | 人在这里 (rén zài zhèlǐ) | 人不在 (rén bú zài) | 人没事 (rén méi shì),人没事就好。,Rén méi shì jiù hǎo.,مهم این است که خودِ شخص سالم باشد.,
171,认识,rènshi,HSK 1,动、名,1,知道某人是谁；与某人有交往或联系 (动),شناختن؛ آشنا بودن یا آشنا شدن با یک شخص (فعل),认识老师 (rènshi lǎoshī) | 认识朋友 (rènshi péngyou) | 不认识他 (bù rènshi tā) | 很高兴认识你 (hěn gāoxìng rènshi nǐ),我认识他的哥哥。,Wǒ rènshi tā de gēge.,من برادر او را می‌شناسم.,
171,认识,rènshi,HSK 1,动、名,2,了解、理解或辨认事物、情况、问题等 (动),"شناختن؛ درک کردن؛ فهمیدن یا تشخیص دادنِ چیزی، موضوعی یا وضعیتی (فعل)",认识汉字 (rènshi Hànzì) | 认识问题 (rènshi wèntí) | 认识错误 (rènshi cuòwù) | 认识形势 (rènshi xíngshì),我们要正确认识这个问题。,Wǒmen yào zhèngquè rènshi zhège wèntí.,باید این مسئله را درست درک کنیم.,
171,认识,rènshi,HSK 1,动、名,3,对事物的理解、看法或了解程度 (名),شناخت؛ آگاهی؛ درک یا دیدگاه نسبت به یک موضوع (اسم),提高认识 (tígāo rènshi) | 统一认识 (tǒngyī rènshi) | 正确认识 (zhèngquè rènshi) | 新的认识 (xīn de rènshi),我们对这个问题有了新的认识。,Wǒmen duì zhège wèntí yǒu le xīn de rènshi.,ما نسبت به این مسئله به شناخت تازه‌ای رسیدیم.,Formal written noun use.
172,日,rì,HSK 1,名,1,太阳，多用于构词 (语素),"خورشید؛ آفتاب، بیشتر در ترکیب‌ها و واژه‌سازی (تکواژ)",日出 (rìchū) | 日光 (rìguāng) | 日落 (rìluò) | 烈日 (lièrì),我们早上看日出。,Wǒmen zǎoshang kàn rìchū.,ما صبح طلوع خورشید را تماشا می‌کنیم.,Usually appears in compounds; modern spoken Chinese normally uses 太阳.
172,日,rì,HSK 1,名,2,日期中的“日” (名),روزِ ماه؛ بخش روز در تاریخ (اسم زمان),三月五日 (sān yuè wǔ rì) | 十五日 (shíwǔ rì) | 本月十日 (běn yuè shí rì),今天是六月三日。,Jīntiān shì liù yuè sān rì.,امروز سوم ژوئن است.,
172,日,rì,HSK 1,名,3,一昼夜；一天 (名/量),روز؛ یک شبانه‌روز (اسم/واحد شمارش),一日 (yí rì) | 每日 (měirì) | 今日 (jīnrì) | 日夜 (rìyè),一日三餐很重要。,Yí rì sān cān hěn zhòngyào.,سه وعده غذا در روز مهم است.,
173,三,sān,HSK 1,数,1,数字三 (数),عدد سه (عدد),三点 (sān diǎn) | 三个人 (sān ge rén) | 三本书 (sān běn shū),我有三本书。,Wǒ yǒu sān běn shū.,من سه کتاب دارم.,
174,上,shàng,HSK 1,方位词、动,1,位置在高处或物体表面；跟“下”相对 (方位词),"بالا؛ روی؛ بالای چیزی یا روی سطح چیزی، در برابر «پایین» (اسم مکانی/جهتی)",桌子上 (zhuōzi shang) | 楼上 (lóu shàng) | 上面 (shàngmiàn) | 山上 (shān shang),书在桌子上。,Shū zài zhuōzi shang.,کتاب روی میز است.,
174,上,shàng,HSK 1,方位词、动,2,时间、顺序或等级在前、较早或较高 (方位词/形),"قبلی؛ پیشین؛ بالاتر از نظر زمان، ترتیب یا رتبه (اسم جهتی/صفت)",上个月 (shàng ge yuè) | 上次 (shàng cì) | 上一课 (shàng yí kè) | 上级 (shàngjí),上次我没听懂。,Shàng cì wǒ méi tīng dǒng.,دفعهٔ قبل متوجه نشدم.,
174,上,shàng,HSK 1,方位词、动,3,由低处到高处；向上移动 (动),بالا رفتن؛ از جای پایین‌تر به جای بالاتر رفتن (فعل),上楼 (shàng lóu) | 上山 (shàng shān) | 上电梯 (shàng diàntī) | 往上走 (wǎng shàng zǒu),我们一起上楼吧。,Wǒmen yìqǐ shàng lóu ba.,بیا با هم بالا برویم.,
