word_id,chinese_word,pinyin,word_hsk_level,official_pos,sense_id,chinese_meaning,persian_meaning,collocations,example_chinese,example_pinyin,example_persian_translation,notes
102,拿,ná,HSK 2,动、介,3,用某物作为工具、材料、依据或例子（介/动）,"با چیزی؛ با استفاده از چیزی؛ چیزی را به‌عنوان ابزار، ماده، دلیل یا مثال به کار بردن (حرف اضافه/فعل)",拿钥匙开门 (ná yàoshi kāi mén) | 拿这个做例子 (ná zhège zuò lìzi) | 拿事实说话 (ná shìshí shuōhuà) | 拿钱买书 (ná qián mǎi shū),我们拿这个句子做例子。,Wǒmen ná zhège jùzi zuò lìzi.,ما این جمله را به‌عنوان مثال به کار می‌بریم.,这里的拿接近“用、以”；不是单纯“برداشتن”.
102,拿,ná,HSK 2,动、介,4,对待、处理某人或某事，常用于固定说法（动）,با کسی یا چیزی برخورد کردن؛ کاری با کسی/چیزی کردن؛ از پسِ کسی یا چیزی برآمدن (فعل),拿他没办法 (ná tā méi bànfǎ) | 拿你怎么办 (ná nǐ zěnme bàn) | 你能拿我怎么样 (nǐ néng ná wǒ zěnmeyàng),我真拿他没办法。,Wǒ zhēn ná tā méi bànfǎ.,واقعاً نمی‌دانم با او چه کار کنم / از پسش برنمی‌آیم.,多用于固定结构；意思不是“گرفتن با دست”.
102,拿,ná,HSK 2,动、介,5,把握、判断或决定，常用于固定说法（动）,"تشخیص دادن؛ مطمئن بودن؛ تصمیم گرفتن یا در دست داشتنِ قضاوت، بیشتر در عبارت‌های ثابت (فعل)",拿主意 (ná zhǔyi) | 拿不准 (ná bù zhǔn) | 拿定主意 (nádìng zhǔyi),这件事我拿不准。,Zhè jiàn shì wǒ ná bù zhǔn.,دربارهٔ این موضوع مطمئن نیستم / نمی‌توانم دقیق تصمیم بگیرم.,拿主意、拿不准、拿定主意 可作为单独词条处理。
103,奶茶,nǎichá,HSK 2,名,1,加了牛奶或奶制品的茶饮料（名）,چای شیر؛ چای همراه با شیر یا فرآوردهٔ لبنی (اسم),喝奶茶 (hē nǎichá) | 一杯奶茶 (yì bēi nǎichá) | 买奶茶 (mǎi nǎichá) | 珍珠奶茶 (zhēnzhū nǎichá),我想喝一杯奶茶。,Wǒ xiǎng hē yì bēi nǎichá.,می‌خواهم یک لیوان چای شیر بنوشم.,
104,奶奶,nǎinai,HSK 2,名,1,父亲的母亲（名）,مادربزرگ پدری (اسم),我奶奶 (wǒ nǎinai) | 爷爷奶奶 (yéye nǎinai) | 看奶奶 (kàn nǎinai),我奶奶住在北京。,Wǒ nǎinai zhù zài Běijīng.,مادربزرگ پدری‌ام در پکن زندگی می‌کند.,
104,奶奶,nǎinai,HSK 2,名,2,对年老女性的亲切称呼（名）,مادربزرگ؛ خطاب محترمانه یا صمیمی به زن سالمند (اسم),老奶奶 (lǎo nǎinai) | 这位奶奶 (zhè wèi nǎinai) | 奶奶您好 (nǎinai nín hǎo),那位老奶奶很热情。,Nà wèi lǎo nǎinai hěn rèqíng.,آن خانم سالمند/مادربزرگ خیلی خون‌گرم است.,
105,那么,nàme,HSK 2,代、副、连,1,指示方式、性质或程度，相当于“那样、那般”（代/副）,آن‌طور؛ آن‌گونه؛ آن‌قدر؛ به آن شکل یا آن درجه (ضمیر/قید),那么做 (nàme zuò) | 那么高 (nàme gāo) | 那么贵 (nàme guì) | 没那么难 (méi nàme nán),你不该那么做。,Nǐ bù gāi nàme zuò.,نباید آن‌طور رفتار/عمل می‌کردی.,
105,那么,nàme,HSK 2,代、副、连,2,表示数量或程度的大概，相当于“大约、左右”（副）,تقریباً؛ حدوداً؛ نزدیک به آن مقدار یا اندازه (قید),那么二三十个 (nàme èr-sānshí ge) | 那么几个人 (nàme jǐ ge rén) | 那么一点儿 (nàme yìdiǎnr) | 那么多 (nàme duō),再有那么二三十个麻袋就够了。,Zài yǒu nàme èr-sānshí ge mádài jiù gòu le.,"اگر حدوداً بیست‌سی کیسهٔ دیگر باشد، کافی است.",常用于口语或估计数量时；那么多 也可表示“آن‌قدر زیاد”.
105,那么,nàme,HSK 2,代、副、连,3,承接上文，引出结果、判断、建议或下一步，相当于“既然这样、那”（连/副）,پس؛ در این صورت؛ بنابراین؛ حالا که این‌طور است (حرف ربط/قید),那么我们走吧 (nàme wǒmen zǒu ba) | 那么就这样吧 (nàme jiù zhèyàng ba) | 那么说来 (nàme shuō lái),这样做既然不行，那么你打算怎么办？,"Zhèyàng zuò jìrán bù xíng, nàme nǐ dǎsuàn zěnme bàn?","حالا که این کار جواب نمی‌دهد، پس قصد داری چه کار کنی؟",口语中“那”更常见；“那么”更完整，也常用于较有条理的承接。
106,男孩儿,nánháir,HSK 2,名,1,男性儿童或少年（名）,پسر؛ کودک یا نوجوان مذکر (اسم),一个男孩儿 (yí ge nánháir) | 小男孩儿 (xiǎo nánháir) | 男孩儿女孩儿 (nánháir nǚháir),那个男孩儿是我的弟弟。,Nàge nánháir shì wǒ de dìdi.,آن پسر برادر کوچک‌تر من است.,
107,那样,nàyàng,HSK 2,代、副,1,指示前面提到的或较远的方式、性质、状态或种类（代/副）,آن‌طور؛ آن‌گونه؛ به آن شکل؛ از آن جور/نوع (ضمیر/قید),那样做 (nàyàng zuò) | 那样说 (nàyàng shuō) | 像那样 (xiàng nàyàng) | 那样的人 (nàyàng de rén),他不是那样的人。,Tā bú shì nàyàng de rén.,او چنین آدمی نیست / او از آن جور آدم‌ها نیست.,表示程度时也可说“没有那样难”，但口语中“那么难”更常见。
108,鸟,niǎo,HSK 2,名,1,有羽毛和翅膀，多数会飞的动物（名）,پرنده؛ جانوری دارای پر و بال که بیشتر گونه‌هایش می‌پرند (اسم),一只鸟 (yì zhī niǎo) | 小鸟 (xiǎo niǎo) | 鸟叫 (niǎo jiào) | 鸟飞走了 (niǎo fēi zǒu le),树上有一只小鸟。,Shù shang yǒu yì zhī xiǎo niǎo.,روی درخت یک پرندهٔ کوچک هست.,
109,女孩儿,nǚháir,HSK 2,名,1,女性儿童或少年（名）,دختر؛ کودک یا نوجوان مؤنث (اسم),一个女孩儿 (yí ge nǚháir) | 小女孩儿 (xiǎo nǚháir) | 漂亮女孩儿 (piàoliang nǚháir),那个女孩儿是我的同学。,Nàge nǚháir shì wǒ de tóngxué.,آن دختر هم‌کلاسی من است.,
110,旁边,pángbiān,HSK 2,方位词、名,1,靠近某人或某物的地方；旁侧（方位词/名）,کنار؛ پهلو؛ جای نزدیک به چیزی یا کسی (اسم مکانی/جهت‌نما),学校旁边 (xuéxiào pángbiān) | 桌子旁边 (zhuōzi pángbiān) | 坐在旁边 (zuò zài pángbiān) | 旁边的人 (pángbiān de rén),学校旁边有一家书店。,Xuéxiào pángbiān yǒu yì jiā shūdiàn.,کنار مدرسه یک کتاب‌فروشی هست.,دو ردیف قبلی ادغام شدند؛ «کنار چیزی» و «آدم/اتاق کناری» از یک کاربردند.
111,跑,pǎo,HSK 2,动,1,两脚快速移动；奔跑（动）,دویدن؛ با پاها سریع حرکت کردن (فعل),跑得快 (pǎo de kuài) | 往前跑 (wǎng qián pǎo) | 跑出去 (pǎo chūqù) | 跑回家 (pǎo huí jiā),他跑得很快。,Tā pǎo de hěn kuài.,او خیلی سریع می‌دود.,
111,跑,pǎo,HSK 2,动,2,为办事、联系或处理某事到处走动（动）,"برای پیگیری یا انجام کاری این‌طرف و آن‌طرف رفتن؛ رفت‌وآمد کردن برای کار، مشتری، اداره، بانک و مانند آن (فعل)",跑手续 (pǎo shǒuxù) | 跑业务 (pǎo yèwù) | 跑客户 (pǎo kèhù) | 跑银行 (pǎo yínháng),他今天跑了一天银行。,Tā jīntiān pǎo le yì tiān yínháng.,او امروز تمام روز برای کارهای بانکی این‌طرف و آن‌طرف رفت.,这个用法常见，但搭配有限；跑工作 不自然，可说 找工作。
111,跑,pǎo,HSK 2,动,3,离开、逃走或走失；也可指机会、东西等失去（动）,فرار کردن؛ دررفتن؛ گم شدن؛ از دست رفتنِ فرصت یا چیزی (فعل),跑了 (pǎo le) | 狗跑了 (gǒu pǎo le) | 跑不掉 (pǎo bu diào) | 机会跑了 (jīhuì pǎo le),那只狗跑了。,Nà zhī gǒu pǎo le.,آن سگ فرار کرد/در رفت.,
112,跑步,pǎobù,HSK 2,动宾短语,1,进行跑的运动或锻炼（动）,دویدن؛ دویدن برای ورزش یا تمرین (فعل),去跑步 (qù pǎobù) | 每天跑步 (měitiān pǎobù) | 早上跑步 (zǎoshang pǎobù) | 跑步锻炼 (pǎobù duànliàn),我每天早上跑步。,Wǒ měitiān zǎoshang pǎobù.,من هر روز صبح می‌دوم.,
113,票,piào,HSK 2,名,1,乘车、看电影、进入某地等的凭证（名）,"بلیت؛ برگه یا مدرک ورود، سفر یا تماشا (اسم)",买票 (mǎi piào) | 电影票 (diànyǐng piào) | 车票 (chēpiào) | 门票 (ménpiào),我买了两张电影票。,Wǒ mǎi le liǎng zhāng diànyǐng piào.,من دو بلیت فیلم خریدم.,
113,票,piào,HSK 2,名,2,用于投票、选举的票（名）,رأی؛ برگهٔ رأی؛ رأی در رأی‌گیری یا انتخابات (اسم),投票 (tóupiào) | 一票 (yí piào) | 选票 (xuǎnpiào) | 得票 (dé piào),每个人都可以投一票。,Měi ge rén dōu kěyǐ tóu yí piào.,هر نفر می‌تواند یک رأی بدهد.,钞票、发票、小票、票据 等建议作为单独词条处理。
114,前面,qiánmiàn,HSK 2,方位词、名,1,位置在前方；跟“后面”相对（方位词/名）,"جلو؛ روبه‌رو؛ قسمت جلویی، در برابر «پشت/عقب» (اسم مکانی/جهت‌نما)",学校前面 (xuéxiào qiánmiàn) | 前面的人 (qiánmiàn de rén) | 坐在前面 (zuò zài qiánmiàn) | 往前面走 (wǎng qiánmiàn zǒu),学校前面有一个车站。,Xuéxiào qiánmiàn yǒu yí ge chēzhàn.,جلوی مدرسه یک ایستگاه هست.,
114,前面,qiánmiàn,HSK 2,方位词、名,2,次序、文章、话语或时间中较早的部分（名/方位词）,"بخش قبلی؛ قسمت پیشین در ترتیب، متن، گفتار یا زمان (اسم/جهت‌نما)",前面的内容 (qiánmiàn de nèiróng) | 前面的课 (qiánmiàn de kè) | 前面说过 (qiánmiàn shuōguo) | 前面几天 (qiánmiàn jǐ tiān),前面的内容比较简单。,Qiánmiàn de nèiróng bǐjiào jiǎndān.,مطالب قبلی نسبتاً ساده‌تر است.,
115,起来,qǐlái,HSK 2,动、趋向补语,1,从躺、坐、睡等状态起身；站起身来（动）,"بلند شدن؛ برخاستن از حالت خوابیده، نشسته یا خواب (فعل)",起来了 (qǐlái le) | 早上起来 (zǎoshang qǐlái) | 从床上起来 (cóng chuáng shang qǐlái) | 起不来 (qǐ bu lái),我早上七点起来。,Wǒ zǎoshang qī diǎn qǐlái.,من صبح ساعت هفت بلند می‌شوم.,这是起来作独立动词的用法。
115,起来,qǐlái,HSK 2,动、趋向补语,2,用在动词后，表示人或身体从低处、坐卧状态向上移动（趋向补语）,پس از فعل می‌آید و بلند شدن یا بالا آمدنِ بدن/شخص را نشان می‌دهد (متمم جهت‌نما),站起来 (zhàn qǐlái) | 坐起来 (zuò qǐlái) | 抬起头来 (tái qǐ tóu lái) | 跳起来 (tiào qǐlái),请大家站起来。,Qǐng dàjiā zhàn qǐlái.,لطفاً همه بایستید/بلند شوید.,这里的起来不是独立动词，而是动词后的趋向补语。
115,起来,qǐlái,HSK 2,动、趋向补语,3,用在动词或形容词后，表示动作或状态开始并发展（趋向补语）,پس از فعل یا صفت می‌آید و شروع شدن یا شدت گرفتن یک عمل/حالت را نشان می‌دهد (متمم جهت‌نما),笑起来 (xiào qǐlái) | 忙起来 (máng qǐlái) | 跑起来 (pǎo qǐlái) | 热起来 (rè qǐlái),孩子们高兴地笑起来。,Háizimen gāoxìng de xiào qǐlái.,بچه‌ها با خوشحالی شروع به خندیدن کردند.,
115,起来,qǐlái,HSK 2,动、趋向补语,4,用在动词后，表示把东西收拢、收好、保存起来（趋向补语）,"پس از فعل می‌آید و جمع کردن، کنار گذاشتن یا نگه‌داشتن چیزی را نشان می‌دهد (متمم نتیجه/جهت‌نما)",收起来 (shōu qǐlái) | 放起来 (fàng qǐlái) | 存起来 (cún qǐlái) | 叠起来 (dié qǐlái),请把书收起来。,Qǐng bǎ shū shōu qǐlái.,لطفاً کتاب‌ها را جمع کنید.,
115,起来,qǐlái,HSK 2,动、趋向补语,5,用在感觉、判断等动词后，表示从某种角度得到的印象（趋向补语）,"پس از فعل‌های ادراکی یا داوری می‌آید و برداشت حاصل از دیدن، شنیدن، خوردن یا فکر کردن را نشان می‌دهد (متمم)",看起来 (kàn qǐlái) | 听起来 (tīng qǐlái) | 吃起来 (chī qǐlái) | 说起来 (shuō qǐlái),这个菜看起来很好吃。,Zhège cài kàn qǐlái hěn hǎochī.,این غذا خیلی خوشمزه به نظر می‌آید.,
116,晴,qíng,HSK 2,形,1,天空没有云或云很少，天气好（形）,"صاف؛ آفتابی؛ بی‌ابر یا کم‌ابر، دربارهٔ هوا (صفت)",晴天 (qíngtiān) | 天晴了 (tiān qíng le) ,今天是晴天。,Jīntiān shì qíngtiān.,امروز هوا آفتابی است.,
117,球,qiú,HSK 2,名,1,圆形的体育用品或玩具（名）,توپ؛ وسیلهٔ گرد برای بازی یا ورزش (اسم),一个球 (yí ge qiú) | 皮球 (píqiú) | 篮球 (lánqiú) | 足球 (zúqiú),地上有一个球。,Dì shang yǒu yí ge qiú.,روی زمین یک توپ هست.,
117,球,qiú,HSK 2,名,2,球类运动或球赛的简称（名）,ورزش توپی؛ بازی یا مسابقه‌ای که با توپ انجام می‌شود (اسم),打球 (dǎ qiú) | 看球 (kàn qiú) | 球赛 (qiúsài) | 球迷 (qiúmí),他喜欢打球。,Tā xǐhuan dǎ qiú.,او ورزش‌های توپی/توپ‌بازی را دوست دارد.,看球 常指看球赛；具体是哪种球类运动要看语境。
117,球,qiú,HSK 2,名,3,球形的东西或星体，常用于构词（名/语素）,"چیز کروی؛ کره یا جرم آسمانی کروی، بیشتر در ترکیب‌ها (اسم/تکواژ)",地球 (dìqiú) | 月球 (yuèqiú) | 球形 (qiúxíng) | 眼球 (yǎnqiú) | 雪球 (xuěqiú),地球是圆的。,Dìqiú shì yuán de.,زمین گرد است.,
118,妻子,qīzi,HSK 2,名,1,丈夫的配偶（名）,همسرِ زن؛ زن؛ زوجه (اسم),我的妻子 (wǒ de qīzi) | 他的妻子 (tā de qīzi) | 妻子和孩子 (qīzi hé háizi),他的妻子是医生。,Tā de qīzi shì yīshēng.,همسر او پزشک است.,老婆 更口语；妻子 较正式、中性。
119,让,ràng,HSK 2,动、介,1,允许或同意别人做某事；使别人可以做某事（动）,اجازه دادن؛ گذاشتن کسی کاری انجام دهد؛ مانع نشدن از انجام کاری (فعل),让我看看 (ràng wǒ kànkan) | 让他走 (ràng tā zǒu) | 不让进 (bù ràng jìn) | 让孩子出去玩 (ràng háizi chūqù wán),请让我看一下。,Qǐng ràng wǒ kàn yíxià.,لطفاً بگذارید یک نگاه بیندازم.,
119,让,ràng,HSK 2,动、介,2,叫、请或安排别人做某事（动）,از کسی خواستن/به کسی گفتن کاری انجام دهد؛ کسی را مأمور یا موظف به انجام کاری کردن (فعل),让他来 (ràng tā lái) | 让孩子学习 (ràng háizi xuéxí) | 让老师帮忙 (ràng lǎoshī bāngmáng) | 让学生回答问题 (ràng xuésheng huídá wèntí),妈妈让孩子早点睡觉。,Māma ràng háizi zǎodiǎn shuìjiào.,مادر از بچه خواست زودتر بخوابد.,和“允许”有时会重合，具体意思看语境。
119,让,ràng,HSK 2,动、介,3,使某人产生某种感觉、状态或结果（动）,باعث شدن؛ موجب شدن که کسی دچار حالتی یا احساسی شود (فعل),让人高兴 (ràng rén gāoxìng) | 让人感动 (ràng rén gǎndòng) | 让人失望 (ràng rén shīwàng) | 让我想起 (ràng wǒ xiǎngqǐ),这个消息让我很高兴。,Zhège xiāoxi ràng wǒ hěn gāoxìng.,این خبر مرا خیلی خوشحال کرد.,
119,让,ràng,HSK 2,动、介,4,把方便、位置或好处给别人；自己退开或避开（动）,"جا دادن؛ کنار رفتن؛ جای خود، نوبت یا منفعتی را به دیگری دادن؛ واگذار کردن (فعل)",让路 (ràng lù) | 让座 (ràng zuò) | 让给别人 (ràng gěi biéren) | 让一让 (ràng yi rang),请给老人让座。,Qǐng gěi lǎorén ràng zuò.,لطفاً جایتان را به سالمند بدهید.,
119,让,ràng,HSK 2,动、介,5,表示被动关系，相当于“被”，口语中常用（介）,"نشانهٔ مجهول در گفتار؛ نشان می‌دهد کسی یا چیزی تحت تأثیر کاری ناخواسته/غیرمنتظره قرار گرفته است، شبیه «被» (حرف اضافه)",让人偷了 (ràng rén tōu le) | 让狗咬了 (ràng gǒu yǎo le) | 让雨淋湿了 (ràng yǔ lín shī le) | 让风吹倒了 (ràng fēng chuī dǎo le),我的手机让人偷了。,Wǒ de shǒujī ràng rén tōu le.,گوشی‌ام را یکی دزدید / گوشی‌ام دزدیده شد.,多用于口语；常带有不如意、意外或受影响的感觉。
120,肉,ròu,HSK 2,名,1,人或动物身体中柔软的部分；通常指可食用的动物肉（名）,"گوشت؛ بخش نرم بدن انسان یا حیوان، معمولاً گوشت خوراکی حیوان (اسم)",吃肉 (chī ròu) | 牛肉 (niúròu) | 猪肉 (zhūròu) | 羊肉 (yángròu),我不太喜欢吃肉。,Wǒ bú tài xǐhuan chī ròu.,من خیلی گوشت دوست ندارم.,
120,肉,ròu,HSK 2,名,2,果实中可以吃的软部分（名）,گوشتِ میوه؛ بخش نرم و خوراکیِ میوه (اسم),果肉 (guǒròu) | 西瓜肉 (xīguā ròu) | 椰子肉 (yēzi ròu) ,这个苹果的果肉很甜。,Zhège píngguǒ de guǒròu hěn tián.,گوشتِ این سیب خیلی شیرین است.,
121,商场,shāngchǎng,HSK 2,名,1,规模较大的购物场所，里面有许多商店、柜台或服务设施（名）,"مرکز خرید؛ فروشگاه بزرگ؛ محل بزرگ خرید با چندین فروشگاه، غرفه یا بخش خدماتی (اسم)",去商场 (qù shāngchǎng) | 大商场 (dà shāngchǎng) | 商场里 (shāngchǎng lǐ) | 逛商场 (guàng shāngchǎng),周末我们去商场买衣服。,Zhōumò wǒmen qù shāngchǎng mǎi yīfu.,آخر هفته برای خرید لباس به مرکز خرید می‌رویم.,“商场上、商场竞争”是比喻或较书面用法，可作为扩展说明，不必单列。
122,上来,shànglái,HSK 2,动、趋向补语,1,从低处向高处并朝说话人或说话人所在处移动（动）,بالا آمدن؛ از پایین به بالا و به‌سوی گوینده یا محل گوینده آمدن (فعل),上来一下 (shànglái yíxià) | 从楼下上来 (cóng lóu xià shànglái) | 上来看看 (shànglái kànkan),请你上来一下。,Qǐng nǐ shànglái yíxià.,لطفاً یک لحظه بیا بالا.,
122,上来,shànglái,HSK 2,动、趋向补语,2,用在动词后，表示动作的方向是从低处到高处，并朝说话人这边（趋向补语）,پس از فعل می‌آید و نشان می‌دهد جهتِ حرکت از پایین به بالا و به‌سوی گوینده است (متمم جهت‌نما),走上来 (zǒu shànglái) | 跑上来 (pǎo shànglái) | 拿上来 (ná shànglái) | 搬上来 (bān shànglái),他从楼下跑上来了。,Tā cóng lóu xià pǎo shànglái le.,او از پایین با دویدن بالا آمد.,
122,上来,shànglái,HSK 2,动、趋向补语,3,表示水平、成绩、数量等逐渐提高或恢复到较好的状态（趋向补语）,"بالا آمدن یا بهتر شدنِ سطح، نتیجه، مقدار یا وضعیت؛ به‌تدریج بهتر/بیشتر شدن (متمم)",水平上来了 (shuǐpíng shànglái le) | 成绩上来了 (chéngjì shànglái le) | 价格上来了 (jiàgé shànglái le) | 状态上来了 (zhuàngtài shànglái le),他的成绩慢慢上来了。,Tā de chéngjì mànmàn shànglái le.,نمره‌ها/عملکرد او کم‌کم بهتر شد.,这个用法多表示“提高、变好或恢复”；情绪上来了 要看语境，不作为主要例子。
123,上面,shàngmiàn,HSK 2,方位词、名,1,位置在高处或物体表面之上；跟“下面”相对（方位词/名）,"بالا؛ روی چیزی؛ قسمت بالایی یا سطح روی یک چیز، در برابر «پایین/زیر» (اسم مکانی/جهت‌نما)",桌子上面 (zhuōzi shàngmiàn) | 书上面 (shū shàngmiàn) | 上面有字 (shàngmiàn yǒu zì) | 放在上面 (fàng zài shàngmiàn),桌子上面有一杯咖啡。,Zhuōzi shàngmiàn yǒu yì bēi kāfēi.,روی میز یک فنجان قهوه هست.,楼上面 不如 楼上、楼顶上 自然。
123,上面,shàngmiàn,HSK 2,方位词、名,2,文字、文章、名单等中前面或较高位置的部分（名/方位词）,"بالا؛ قسمت بالایی یا قبلیِ متن، نوشته، فهرست یا صفحه (اسم/جهت‌نما)",上面写着 (shàngmiàn xiězhe) | 上面的内容 (shàngmiàn de nèiróng) | 上面说的 (shàngmiàn shuō de) | 名单上面 (míngdān shàngmiàn),上面写着他的名字。,Shàngmiàn xiězhe tā de míngzi.,بالای آن/روی آن اسم او نوشته شده است.,
123,上面,shàngmiàn,HSK 2,方位词、名,3,上级、上层或较高的管理方面（名）,بالادستی‌ها؛ مقام بالاتر؛ مدیریت یا سطح بالاتر در یک سازمان (اسم),上面的决定 (shàngmiàn de juédìng) | 上面的要求 (shàngmiàn de yāoqiú) | 上面通知 (shàngmiàn tōngzhī) | 上面的人 (shàngmiàn de rén),这是上面的要求。,Zhè shì shàngmiàn de yāoqiú.,این خواستهٔ مقامات بالاتر/مدیریت بالاتر است.,多用于单位、组织或行政语境；较口语。
124,上去,shàngqù,HSK 2,动、趋向补语,1,从低处向高处并离开说话人或说话人所在处移动（动）,بالا رفتن؛ از پایین به بالا و دور از گوینده یا محل گوینده رفتن (فعل),上去看看 (shàngqù kànkan) | 上去找人 (shàngqù zhǎo rén) | 从楼下上去 (cóng lóu xià shàngqù),他上去找老师了。,Tā shàngqù zhǎo lǎoshī le.,او بالا رفت تا معلم را پیدا کند.,这是上去作独立动词的用法。
124,上去,shàngqù,HSK 2,动、趋向补语,2,用在动词后，表示动作的方向是从低处到高处，并离开说话人这边（趋向补语）,پس از فعل می‌آید و نشان می‌دهد جهت حرکت از پایین به بالا و دور از گوینده است (متمم جهت‌نما),走上去 (zǒu shàngqù) | 跑上去 (pǎo shàngqù) | 拿上去 (ná shàngqù) | 搬上去 (bān shàngqù),他从楼下跑上去了。,Tā cóng lóu xià pǎo shàngqù le.,او از پایین دوید و بالا رفت.,这是“动词 + 上去”的趋向补语用法。
124,上去,shàngqù,HSK 2,动、趋向补语,3,用在感觉、判断等动词后，表示从外表或感觉得到的印象（趋向补语）,"پس از فعل‌های ادراکی یا داوری می‌آید و برداشت از ظاهر، صدا، بو یا لمس را نشان می‌دهد؛ به نظر/به گوش/به لمس/به بو آمدن (متمم)",看上去 (kàn shàngqù) | 听上去 (tīng shàngqù) | 摸上去 (mō shàngqù) | 闻上去 (wén shàngqù),他看上去很累。,Tā kàn shàngqù hěn lèi.,او خیلی خسته به نظر می‌آید.,说上去 不自然；常用 看上去、听上去、摸上去、闻上去。
125,上网,shàngwǎng,HSK 2,动宾短语,1,连接或使用互联网，在网上查找、学习、聊天、看内容等（动）,"به اینترنت وصل شدن؛ از اینترنت استفاده کردن؛ آنلاین شدن برای جست‌وجو، یادگیری، چت، دیدن محتوا و مانند آن (فعل)",上网查资料 (shàngwǎng chá zīliào) | 上网学习 (shàngwǎng xuéxí) | 经常上网 (jīngcháng shàngwǎng) | 不能上网 (bù néng shàngwǎng),我每天上网学习汉语。,Wǒ měitiān shàngwǎng xuéxí Hànyǔ.,من هر روز با اینترنت چینی یاد می‌گیرم.,用于人时多指使用互联网；用于手机、电脑等设备时多指连接互联网。
126,生日,shēngrì,HSK 2,名,1,人出生的日期，每年纪念一次（名）,تولد؛ روز تولد؛ سالروز به دنیا آمدن (اسم),生日快乐 (shēngrì kuàilè) | 过生日 (guò shēngrì) | 生日礼物 (shēngrì lǐwù) | 生日蛋糕 (shēngrì dàngāo),祝你生日快乐！,Zhù nǐ shēngrì kuàilè!,تولدت مبارک!,
127,身体,shēntǐ,HSK 2,名,1,人的身子；也指健康状况或身体状态（名）,بدن؛ جسم؛ وضعیت جسمی؛ سلامتی و حالِ بدن (اسم),身体好 (shēntǐ hǎo) | 身体健康 (shēntǐ jiànkāng) | 注意身体 (zhùyì shēntǐ) | 锻炼身体 (duànliàn shēntǐ),运动对身体很好。,Yùndòng duì shēntǐ hěn hǎo.,ورزش برای بدن خیلی خوب است.,
128,时,shí,HSK 2,名、语素,1,表示时间、时候或某一段时间，多用于构成复合词（语素）,"زمان؛ وقت؛ هنگام؛ دوره‌ای از زمان، بیشتر به‌صورت تکواژ در ترکیب‌ها (تکواژ)", 此时 (cǐshí) | 那时 (nàshí),那时我还很小。,Nàshí wǒ hái hěn xiǎo.,آن زمان من هنوز خیلی کوچک بودم.,小时、时代、时期、时机、有时、当时、平时 等建议作为单独词条处理。
129,事情,shìqing,HSK 2,名,1,发生、存在、需要处理或需要说明的事（名）,"کار؛ موضوع؛ مسئله؛ ماجرا؛ وضعیت یا اتفاقی که رخ داده، مطرح است یا باید رسیدگی/توضیح داده شود (اسم)",一件事情 (yí jiàn shìqing) | 重要事情 (zhòngyào shìqing) | 有事情 (yǒu shìqing) | 事情不简单 (shìqing bù jiǎndān),我有一件事情要告诉你。,Wǒ yǒu yí jiàn shìqing yào gàosu nǐ.,یک موضوعی دارم که باید به تو بگویم.,
130,手,shǒu,HSK 2,名、语素,1,人体上用来拿东西、做动作的部分（名）,دست؛ عضو بدن برای گرفتن چیزها و انجام کار (اسم),一只手 (yì zhī shǒu) | 左手 (zuǒshǒu) | 右手 (yòushǒu) | 洗手 (xǐ shǒu),请先洗手。,Qǐng xiān xǐ shǒu.,لطفاً اول دست‌هایت را بشوی.,
130,手,shǒu,HSK 2,名、语素,2,从事某种工作或擅长某种技能的人，多用于构词（名/语素）,فردِ انجام‌دهندهٔ کاری یا ماهر در مهارتی خاص؛ بیشتر در ترکیب‌ها (اسم/تکواژ),好手 (hǎoshǒu) | 高手 (gāoshǒu) | 新手 (xīnshǒu) | 老手 (lǎoshǒu),他是这方面的高手。,Tā shì zhè fāngmiàn de gāoshǒu.,او در این زمینه استادکار/خیلی ماهر است.,歌手、选手、新手、高手 等可作为单独词条处理。
130,手,shǒu,HSK 2,名、语素,3,表示用手做、手工的或与手的动作有关，多用于构词（语素）,"نشان‌دهندهٔ انجام با دست، کارِ دستی یا مربوط به حرکت دست؛ بیشتر در ترکیب‌ها (تکواژ)",手写 (shǒuxiě) | 手工 (shǒugōng) | 手洗 (shǒuxǐ) ,这张卡片是手写的。,Zhè zhāng kǎpiàn shì shǒuxiě de.,این کارت با دست نوشته شده است.,亲手、动手、手段 等最好作为单独词条处理。
131,手表,shǒubiǎo,HSK 2,名,1,戴在手腕上用来看时间的表（名）,ساعت مچی (اسم),戴手表 (dài shǒubiǎo) | 一块手表 (yí kuài shǒubiǎo) | 买手表 (mǎi shǒubiǎo) | 看手表 (kàn shǒubiǎo),这块手表很漂亮。,Zhè kuài shǒubiǎo hěn piàoliang.,این ساعت مچی خیلی زیباست.,
132,书包,shūbāo,HSK 2,名,1,学生装书、本子等学习用品的包（名）,کیف مدرسه؛ کیف یا کوله‌ای برای کتاب و وسایل درسی (اسم),一个书包 (yí ge shūbāo) | 背书包 (bēi shūbāo) | 书包里 (shūbāo lǐ) | 放进书包 (fàng jìn shūbāo),我的书包里有很多书。,Wǒ de shūbāo lǐ yǒu hěn duō shū.,در کیف مدرسه‌ام کتاب‌های زیادی هست.,
